        Id;Fecha de creación;Fecha de actualización;Titulo;Descripcion corta;Descripción;Alt;Pie;Origen;Autor;Realizador;Año;Titulo original;Referencia a la fuente;Streaming;Denegar descarga;Fecha inicio;Fecha fin;Crítico;Derechos;Subtitulos;Autoria;Preset Original;Preset Alta;Preset Media;Preset Baja;Temáticas;Categorias;Destinos de Publicación;Thumbs;Tags;Enlaces;Relacionados;Documentos adjuntos;Estado;
    11472;"12 Mar 2013 07:00:00";"13 Mar 2013 08:12:00";"Si sólo tenemos una luna ¿qué produce dos pleamares?";"Respuestas de la Ciencia - ¿Qué otro cuerpo celeste está atrayendo el agua del océano por el otro lado? Por supuesto, ninguno...";"Respuestas de la Ciencia - ¿Qué otro cuerpo celeste está atrayendo el agua del océano por el otro lado? Por supuesto, ninguno. Recordemos la ley de la gravitación de Newton, que fue, por cierto, el primero en explicar correctamente el fenómeno de las mareas: la fuerza de la gravedad disminuye como el inverso del cuadrado de la distancia. PARTICIPANTES: Daniel Rodríguez Pérez, profesor de Física de la UNED. PALABRAS CLAVE: pleamares, luna, océano, cuerpo celeste, fenómenos, mareas, gravedad, distancia, mares, gravitación, Newton";"Si sólo tenemos una luna ¿qué produce dos pleamares?";"";"UNED (2013-03-12-radio5-ciencias-una-luna-que-produce-dos-pleamares-marzo)";"";"Edith Checa Oviedo";"12/03/2013";"";"";"";"false";"12/03/2013 04:00";"12/03/2013 08:00";"false";"false";"";"false";"/resources/mp3/0/5/1362748725550.mp3";"";"/resources/mp3/7/1/1362748727417.mp3";"/resources/mp3/3/7/1362748728073.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"/resources/pdf/5/3/1362993519435.pdf (5418)
                    ";"PUB";
    11483;"11 Mar 2013 13:26:00";"12 Mar 2013 09:29:00";"XV Edición de los Premios Elisa Pérez Vera";"TELEACTOS - El Premio Elisa Pérez Vera, instaurado por la que fuera la primera Rectora de una universidad española...";"TELEACTOS - El Premio Elisa Pérez Vera, instaurado por la que fuera la primera Rectora de una universidad española, la UNED, de esta edición ha recaído en la investigación de Sara Rodríguez-Arguelles Riba titulado ""Análisis de dos propuestas"". Ángeles de la Concha, catedrática de Filologías Extranjeras y Lingüística, y especialista en Estudios de Género, fue la encargada de impartir la conferencia ""50 sombras de igualdad"" tras la entrega del premio.";"XV Edición de los Premios Elisa Pérez Vera";"";"CSI (elisa-premios perez vera 08032013)";"";"";"08/03/2013";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/3/4/1363004735243.flv";"";"";"INFORMATIVOS Y CULTURALES , Teleactos";"Videos";"RC";"/resources/jpg/5/1/1363004789315.jpg";"";"";"";"";"PUB";
    11485;"11 Mar 2013 13:26:00";"11 Mar 2013 13:53:00";"Grupo de investigación: Estudios en envejecimiento y enfermedades neurodegenerativas. SAND";"VIDEO EDUCATIVO - El Grupo de Investigación Consolidado “Estudios en Envejecimiento y Enfermedades Neurodegenerativas”, del Departamento de Psicología Básica II de la Universidad Nacional de Educación a Distancia (UNED), tiene como principal ...";"VIDEO EDUCATIVO - El Grupo de Investigación Consolidado Estudios en Envejecimiento y Enfermedades Neurodegenerativas, del Departamento de Psicología Básica II de la Universidad Nacional de Educación a Distancia (UNED), tiene como principal objetivo promover la investigación sobre los cambios cognitivos y cerebrales que se producen en el envejecimiento, con la finalidad de diseñar programas destinados a promover el envejecimiento saludable. La investigación está financiada por distintas instituciones internacionales, nacionales y autonómicas como la Comunidad Europea, el Ministerio de Industria, el Ministerio de Ciencia e Innovación y la Comunidad de Madrid. Se utilizan métodos experimentales, técnicas de imágenes cerebrales, nuevas tecnologías de la comunicación, y entrenamiento con videojuegos, para profundizar en el conocimiento de los mecanismos del envejecimiento normal y patológico, y proporcionar instrumentos que mejoren la calidad de vida de las personas mayores. Interviene: Soledad Ballesteros Jiménez. Investigadora Principal, Catedrática de Psicología Básica, Departamento de Psicología Básica II.";"Grupo de investigación: Estudios en envejecimiento y enfermedades neurodegenerativas. SAND";"";"UNED (sand)";"";"";"11/03/2013";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/7/9/1363004782097.flv";"";"";"PSICOLOGÍA";"Videos";"RC";"/resources/jpg/9/3/1363004788439.jpg";"";"";"";"";"PUB";
    11484;"11 Mar 2013 13:26:00";"11 Mar 2013 13:44:00";"Grupo de investigación: Tecnologías de la Información Geográfica";"VIDEO EDUCATIVO - El grupo ""Tecnologías de la Información Geográfica"" , del Departamento de Geografía de la UNED, utiliza las posibilidades que ofrecen los Sistemas de Información Geográfica, la Teledetección, la Cartografía Digital o el GPS, en ...";"VIDEO EDUCATIVO - El grupo ""Tecnologías de la Información Geográfica"" , del Departamento de Geografía de la UNED, utiliza las posibilidades que ofrecen los Sistemas de Información Geográfica, la Teledetección, la Cartografía Digital o el GPS, en la resolución de problemas medioambientales y territoriales, y se centra en dos líneas de investigación: la localización óptima de actividades en el espacio, y la organización de la ciudad actual y su impacto sobre el medioambiente. Intervienen: José Miguel Santos Preciado, Catedrático Departamento Geografía UNED / MªVictoria Azcárate Luxán, Profesora Titular Departamento Geografía UNED /David Cocero Matesanz, Profesor Titular Departamento Geografía UNED.";"Grupo de investigación: Tecnologías de la Información Geográfica";"";"UNED (tec-informacion-geografica)";"";"";"11/03/2013";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/2/6/1363004785462.flv";"";"";"GEOGRAFÍA E HISTORIA";"Videos";"RC";"/resources/jpg/3/8/1363004795683.jpg";"";"";"";"";"PUB";
    11481;"11 Mar 2013 11:58:00";"11 Mar 2013 12:00:00";"Acto de Clausura 40 Aniversario UNED";"TELEACTOS - Acto de Clausura 40 Aniversario UNED";"TELEACTOS - Acto de Clausura 40 Aniversario UNED";"Acto de Clausura 40 Aniversario UNED";"";"";"";"";"21/03/2013";"";"";"rtmp://negrillo.intecca.uned.es:443/live/canaluned3";"true";"";"";"false";"false";"";"false";"";"";"";"";"INFORMATIVOS Y CULTURALES , Teleactos";"Videos";"RC";"";"";"";"";"";"PUB";
    11476;"11 Mar 2013 08:50:00";"11 Mar 2013 11:21:00";"Tema II: Funciones docentes innovadoras y criterios de calidad de la docencia";"VIDEOCLASE: Master de Educación y Formación del Profesorado en Educación Secundaria";"VIDEOCLASE: Master de Educación y Formación del Profesorado en Educación Secundaria Ponentes: Antonio Medina Rivilla, UNED Eufrasio Pérez Navío, Universidad de Jaén . Blas Campo, Profesor Asociado UNED";"Tema II: Funciones docentes innovadoras y criterios de calidad de la docencia";"";"uned (vc-1213-127)";"";"";"22/02/2013";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/1/6/1362988190561.flv";"";"";"CIENCIAS DE LA EDUCACIÓN";"Videos";"RC";"/resources/jpg/5/8/1362988222985.jpg";"";"";"";"";"PUB";
    11477;"11 Mar 2013 08:50:00";"15 Mar 2013 09:45:00";"IV. La percepción de riesgo y la comunicación en la prevención";"VIDEOCLASE: Especialista Universitario en Prevención de Riesgos y Promoción de la Salud";"VIDEOCLASE: Especialista Universitario en Prevención de Riesgos y Promoción de la Salud. Cuarta videoclase Ponente: Javier Callejo. Profesor (UNED)";"IV. La percepción de riesgo y la comunicación en la prevención";"";"uned (vc-12-13 137)";"";"";"04/03/2013";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/3/9/1362988163993.flv";"";"";"SOCIOLOGÍA , CIENCIAS POLÍTICAS";"Videos";"RC";"/resources/jpg/3/6/1362988222763.jpg";"";"";"";"";"PUB";
    11486;"11 Mar 2013 07:00:00";"11 Mar 2013 13:45:00";"Grupo de Investigación ""Superficies de Riemann y de Klein""";"VIDEO EDUCATIVO - En el grupo de investigación ""Superficies de Riemann y de Klein"" estudian superficies que poseen una estructura que permite utilizar las herramientas del cálculo diferencial ...";"VIDEO EDUCATIVO - En el grupo de investigación ""Superficies de Riemann y de Klein"" estudian superficies que poseen una estructura que permite utilizar las herramientas del cálculo diferencial sobre los números complejos. De la forma de la ecuación se puede obtener informacion sobre la superficie y viceversa. También investigan los automorfismos o simetrías de las superficies, que dan información geométrica de la superficie: su invarianza respecto a una determinada transformación también nos indica cómo deben ser las ecuaciones que la describen. Por ejemplo las superficies de Klein aparecen al considerar un tipo especial de automorfismos de una superficie de Riemann y corresponden a las superficies que admiten ecuaciones polinomiales con coeficientes reales. El objetivo principal del Grupo de Investigación es el avance del conocimiento científico, pero las aplicaciones llegan aunque no sea de forma inmediata. Las superficies de Riemann son un objeto central en matemáticas y aparecen en muchos de los grandes avances. Por ejemplo en la demostración del último teorema de Fermat o en la inspiración de la demostración de la conjetura de Poincaré. Aparecen en la Teoría Física de cuerdas con la que se consigue armonizar la mecánica cuántica con la teoría de la relatividad y de este modo entender globalmente nuestro universo. Intervienen: Antonio Costa González, Catedrático Matemáticas Fundamentales UNED / Emilio Bujalance García, Catedrático Matemáticas Fundamentales UNED.";"Grupo de Investigación ""Superficies de Riemann y de Klein""";"";"UNED (superficies-de-riemann 1 1)";"";"";"11/03/2013";"";"";"";"false";"";"";"false";"false";"";"false";"";"/resources/flv/4/2/1363004805624.flv";"";"";"MATEMÁTICAS";"Videos";"RC";"/resources/jpg/9/4/1363004813649.jpg";"";"";"";"";"PUB";
    11469;"11 Mar 2013 07:00:00";"12 Mar 2013 08:01:00";"Amor en tiempos revueltos: Crepúsculo y Sombras de Grey";"Filología - Se hace un comentario crítico de dos obras de literatura de pleno éxito popular: Crepúsculo y 50 sombras de Grey. Son obras que han tenido mucha repercusión mediática...";"Filología - Se hace un comentario crítico de dos obras de literatura de pleno éxito popular: Crepúsculo y 50 sombras de Grey. Son obras que han tenido mucha repercusión mediática - Crepúsculo ha sido llevada al cine - donde aparecen unos modelos de relación de pareja que conviene analizar desde un punto de vista crítico, ya que tienen mucha influencia, sobre todo entre la juventud (más en el caso de Crepúsculo). Aquí se analizan estas dos obras teniendo en cuenta estudios de igualdad de género. PARTICIPANTES: Mª Ángeles de la Concha Muñoz, catedrática de Filología Inglesa UNED. PALABRAS CLAVE: igualdad de género, violencia de género, literatura y mujer";"Amor en tiempos revueltos: Crepúsculo y Sombras de Grey";"";"UNED (2013-03-11-sd-filolo-31761)";"";"Miguel Minaya Vara";"11/03/2013";"";"";"";"false";"11/03/2013 16:00";"11/03/2013 23:59";"false";"false";"";"false";"/resources/mp3/3/0/1362730908303.mp3";"";"/resources/mp3/3/4/1362730921543.mp3";"/resources/mp3/8/8/1362730923888.mp3";"FILOLOGÍA";"Audios";"RC";"";"";"";"";"/resources/pdf/4/2/1362737965124.pdf (5414)
                    ";"PUB";
    11457;"11 Mar 2013 07:00:00";"12 Mar 2013 08:01:00";"Track Dogs presenta Dust Devil";"HELIOTROPO - Track Dogs en un grupo internacional y a la vez nacional. Internacional porque sus cuatro componentes, Garrett Wall, Dave Mooney, Howard Brown y Robbie K Jones nacieron en otros países y ...";"HELIOTROPO - Track Dogs en un grupo internacional y a la vez nacional. Internacional porque sus cuatro componentes, Garrett Wall, Dave Mooney, Howard Brown y Robbie K Jones nacieron en otros países y cantan en su lengua nativa, el inglés. ¿Son un grupo nacional?, si en algún sentido porque lo cierto es que se conocieron en España, el grupo se formó aquí y siempre han grabado en Madrid, además de tener un sello completamente español. En el programa Track Dogs nos hace un adelanto de lo que será su próximo CD que saldrá en otoño y lo hace con Dust Devil un EP con tres nuevos temas. PARTICIPANTES: Garrett Wall, músico; Robbie K. Jones, músico; Isabel Baeza Fernández; Carlos Martín de Abuín. PALABRAS CLAVE: Track Dogs, grupo internacional, Garrett Wall, Dave Mooney, Howard Brown y Robbie K Jones, ingleses, Dust Devil.";"Track Dogs presenta Dust Devil";"";"UNED (2013-03-11-helio-track-dogs-presenta-dust-devil-4200)";"";"Mª Isabel Baeza Fernández";"11/03/2013";"";"";"";"false";"11/03/2013 04:00";"11/03/2013 08:00";"false";"false";"";"false";"/resources/mp3/2/9/1362653027492.mp3";"";"/resources/mp3/2/9/1362653035092.mp3";"/resources/mp3/1/1/1362653036511.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"/resources/pdf/2/3/1362654470732.pdf (5404)
                    ";"PUB";
    11471;"11 Mar 2013 07:00:00";"08 Mar 2013 14:18:00";"El tutor y su labor de mediación";"Educación (Serie: Educación al Día) - La tutoría es una función clave en la metodología didáctica que desarrolla la UNED.";"Educación (Serie: Educación al Día) - La tutoría es una función clave en la metodología didáctica que desarrolla la UNED. El profesor tutor forma parte del equipo docente, desempeñando su labor en el marco de un centro asociado, manteniendo una interacción real y constante con el estudiante, orientando y facilitando los procesos de enseñanza aprendizaje y mediando entre estudiantes y profesores de la sede central. Su labor es reconocida como imprescindible en un sistema de educación a distancia, tanto en un plano presencial como virtual. PARTICIPANTES: José Quintanal Díaz, profesor de la Facultad de Educación (UNED); Jesús Cabrera Sanz, profesor tutor, representante de profesores tutores del Centro Asociado de Guadalajara y en la Junta Nacional de Profesores Tutores de la UNED.";"El tutor y su labor de mediación";"";"UNED (2013-03-11-educacion-al-dia tutor-31733)";"";"Mª José Rivera Barro";"11/03/2013";"";"";"";"false";"";"";"false";"false";"";"false";"/resources/mp3/9/1/1362745625819.mp3";"";"/resources/mp3/7/6/1362745627667.mp3";"/resources/mp3/1/0/1362745628401.mp3";"CIENCIAS DE LA EDUCACIÓN";"Audios";"RC";"";"";"";"";"/resources/pdf/3/6/1362748713263.pdf (5415)
                    ";"PUB";
    11468;"11 Mar 2013 07:00:00";"12 Mar 2013 08:01:00";"¿Por qué leer? y ¿cómo llegar a ser buen lector?";"Formación Continua - La mayor parte de los problemas de los niños y jóvenes con los estudios tiene su origen en la falta de comprensión de la lectura...";"Formación Continua - La mayor parte de los problemas de los niños y jóvenes con los estudios tiene su origen en la falta de comprensión de la lectura. El reto consiste en despertar en ellos el placer por la lectura. PARTICIPANTES: Tiberio Feliz Murias, profesor de CC. Educación (UNED); Félix Sepúlveda Barrios, profesor del curso Animación a la lectura. PALABRAS CLAVE: lectura expresiva, teatro leído, hábitos de lectura, placer de leer, Montserrat Sarto";"¿Por qué leer? y ¿cómo llegar a ser buen lector?";"";"UNED (2013-03-11-sd-fc-31716)";"";"Lourdes Nieto Quintas";"11/03/2013";"";"";"";"false";"11/03/2013 12:00";"11/03/2013 16:00";"false";"false";"";"false";"/resources/mp3/2/0/1362730914002.mp3";"";"/resources/mp3/0/8/1362730921780.mp3";"/resources/mp3/5/3/1362730923435.mp3";"FORMACIÓN CONTINUA";"Audios";"RC";"";"";"";"";"/resources/pdf/9/1/1362734234219.pdf (5413)
                    ";"PUB";
    11470;"11 Mar 2013 07:00:00";"12 Mar 2013 08:01:00";"SIN DISTANCIAS (11/03/2013)";"Programa completo, emitido en Radio Nacional.";"Programa completo, emitido en Radio Nacional.";"SIN DISTANCIAS (11/03/2013)";"";"UNED (2013-03-11-sd-3327)";"";"";"11/03/2013";"";"";"";"false";"11/03/2013 08:00";"11/03/2013 12:00";"false";"false";"";"false";"/resources/mp3/8/8/1362731106888.mp3";"";"/resources/mp3/5/8/1362731126985.mp3";"/resources/mp3/3/8/1362731130883.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"";"PUB";
